ensembl_gene_id	external_gene_name	gene_biotype	description
FBgn0259838	Su(Ste):CR42407	lincRNA	Su(Ste):CR42407 [Source:FlyBase gene name;Acc:FBgn0259838]
FBgn0267645	CR45983	lincRNA	
FBgn0264564	CR43936	lincRNA	
FBgn0267598	CR45936	lincRNA	
FBgn0262998	CR43306	lincRNA	
FBgn0265861	CR44650	lincRNA	
FBgn0266398	CR45038	lincRNA	
FBgn0266413	CR45053	lincRNA	
FBgn0266773	CR45238	lincRNA	
FBgn0265751	CR44558	lincRNA	
FBgn0267307	CR45743	lincRNA	
FBgn0266250	CR44945	lincRNA	
FBgn0266406	CR45046	lincRNA	
FBgn0267019	CR45463	lincRNA	
FBgn0267041	CR45485	lincRNA	
FBgn0267066	CR45510	lincRNA	
FBgn0267706	CR46039	lincRNA	
FBgn0040554	CR17025	lincRNA	
FBgn0267626	CR45964	lincRNA	
FBgn0266899	CR45359	lincRNA	
FBgn0267146	CR45586	lincRNA	
FBgn0267631	CR45969	lincRNA	
FBgn0267171	CR45611	lincRNA	
FBgn0265049	CR44164	lincRNA	
FBgn0266993	CR45444	lincRNA	
FBgn0262680	CR43150	lincRNA	
FBgn0267025	CR45469	lincRNA	
FBgn0264514	CR43913	lincRNA	
FBgn0267664	CR46002	lincRNA	
FBgn0260720	CR42547	lincRNA	
FBgn0266255	CR44950	lincRNA	
FBgn0052865	alphagamma-element:CR32865	lincRNA	alphagamma-element:CR32865 [Source:FlyBase gene name;Acc:FBgn0052865]
FBgn0266209	CR44904	lincRNA	
FBgn0264448	CR43866	lincRNA	
FBgn0266150	CR44856	lincRNA	
FBgn0266238	CR44933	lincRNA	
FBgn0266210	CR44905	lincRNA	
FBgn0266807	CR45269	lincRNA	
FBgn0259993	CR42491	lincRNA	
FBgn0266931	CR45382	lincRNA	
FBgn0263802	CR43605	lincRNA	
FBgn0265613	CR44431	lincRNA	
FBgn0264508	CR43907	lincRNA	
FBgn0265383	CR44324	lincRNA	
FBgn0266627	CR45134	lincRNA	
FBgn0267534	CR45874	lincRNA	
FBgn0267658	CR45996	lincRNA	
FBgn0267455	CR45805	lincRNA	
FBgn0265863	CR44652	lincRNA	
FBgn0263501	CR43490	lincRNA	
FBgn0265428	CR44340	lincRNA	
FBgn0266987	CR45438	lincRNA	
FBgn0267659	CR45997	lincRNA	
FBgn0264886	CR44077	lincRNA	
FBgn0264721	CR43989	lincRNA	
FBgn0265699	CR44506	lincRNA	
FBgn0266857	CR45318	lincRNA	
FBgn0052636	CR32636	lincRNA	
FBgn0266829	CR45291	lincRNA	
FBgn0265065	CR44176	lincRNA	
FBgn0053730	snmRNA:430:CR33730	lincRNA	snmRNA:430:CR33730 [Source:FlyBase gene name;Acc:FBgn0053730]
FBgn0266389	CR45029	lincRNA	
FBgn0266870	CR45331	lincRNA	
FBgn0263709	CR43661	lincRNA	
FBgn0052160	CR32160	lincRNA	
FBgn0265614	CR44432	lincRNA	
FBgn0264705	CR43974	lincRNA	
FBgn0265846	CR44635	lincRNA	
FBgn0265688	CR44495	lincRNA	
FBgn0083121	Uhg7	lincRNA	Uhg7 [Source:FlyBase gene name;Acc:FBgn0083121]
FBgn0266215	CR44910	lincRNA	
FBgn0266813	CR45275	lincRNA	
FBgn0264474	CR43882	lincRNA	
FBgn0266889	CR45350	lincRNA	
FBgn0266891	CR45351	lincRNA	
FBgn0266549	CR45102	lincRNA	
FBgn0266313	CR44978	lincRNA	
FBgn0264915	CR44106	lincRNA	
FBgn0267447	CR45797	lincRNA	
FBgn0265382	CR44323	lincRNA	
FBgn0266618	CR45125	lincRNA	
FBgn0266847	CR45309	lincRNA	
FBgn0266687	CR45177	lincRNA	
FBgn0019660	roX2	lincRNA	RNA on the X 2 [Source:FlyBase gene name;Acc:FBgn0019660]
FBgn0267563	CR45903	lincRNA	
FBgn0265443	CR44343	lincRNA	
FBgn0265301	CR44274	lincRNA	
FBgn0265869	CR44658	lincRNA	
FBgn0267284	CR45720	lincRNA	
FBgn0267027	CR45471	lincRNA	
FBgn0265806	CR44595	lincRNA	
FBgn0052835	CR32835	lincRNA	
FBgn0264677	CR43962	lincRNA	
FBgn0265853	CR44642	lincRNA	
FBgn0262963	CR43274	lincRNA	
FBgn0266240	CR44935	lincRNA	
FBgn0262892	CR43247	lincRNA	
FBgn0063298	CR31429	lincRNA	
FBgn0263588	CR43613	lincRNA	
FBgn0267134	CR45574	lincRNA	
FBgn0266650	CR45157	lincRNA	
FBgn0266819	CR45281	lincRNA	
FBgn0266253	CR44948	lincRNA	
FBgn0263611	CR43620	lincRNA	
FBgn0261835	CR42767	lincRNA	
FBgn0265963	CR44750	lincRNA	
FBgn0265818	CR44607	lincRNA	
FBgn0266820	CR45282	lincRNA	
FBgn0267274	CR45710	lincRNA	
FBgn0266680	CR45170	lincRNA	
FBgn0265880	CR44669	lincRNA	
FBgn0264370	CR43822	lincRNA	
FBgn0267590	CR45928	lincRNA	
FBgn0267322	CR45758	lincRNA	
FBgn0265800	CR44589	lincRNA	
FBgn0265169	CR44238	lincRNA	
FBgn0266831	CR45293	lincRNA	
FBgn0265893	CR44682	lincRNA	
FBgn0266166	CR44872	lincRNA	
FBgn0264349	CR43805	lincRNA	
FBgn0266202	CR44897	lincRNA	
FBgn0266029	CR44794	lincRNA	
FBgn0265160	CR44229	lincRNA	
FBgn0264083	CR43752	lincRNA	
FBgn0265426	CR44338	lincRNA	
FBgn0259870	Su(Ste):CR42439	lincRNA	Su(Ste):CR42439 [Source:FlyBase gene name;Acc:FBgn0259870]
FBgn0264944	CR44113	lincRNA	
FBgn0265943	CR44730	lincRNA	
FBgn0267113	CR45553	lincRNA	
FBgn0266692	CR45182	lincRNA	
FBgn0267195	CR45635	lincRNA	
FBgn0265649	CR44456	lincRNA	
FBgn0265591	CR44418	lincRNA	
FBgn0054046	CR34046	lincRNA	
FBgn0265299	CR44272	lincRNA	
FBgn0262883	CR43238	lincRNA	
FBgn0266898	CR45358	lincRNA	
FBgn0267238	CR45678	lincRNA	
FBgn0267166	CR45606	lincRNA	
FBgn0266361	CR45009	lincRNA	
FBgn0259860	Su(Ste):CR42429	lincRNA	Su(Ste):CR42429 [Source:FlyBase gene name;Acc:FBgn0259860]
FBgn0262879	CR43234	lincRNA	
FBgn0265866	CR44655	lincRNA	
FBgn0266655	CR45162	lincRNA	
FBgn0264951	CR44120	lincRNA	
FBgn0267140	CR45580	lincRNA	
FBgn0265584	CR44411	lincRNA	
FBgn0265799	CR44588	lincRNA	
FBgn0265316	CR44289	lincRNA	
FBgn0266217	CR44912	lincRNA	
FBgn0263338	CR43419	lincRNA	
FBgn0264604	CR43953	lincRNA	
FBgn0266087	CR44829	lincRNA	
FBgn0263341	CR43422	lincRNA	
FBgn0267222	CR45662	lincRNA	
FBgn0265582	CR44409	lincRNA	
FBgn0267454	CR45804	lincRNA	
FBgn0266316	CR44981	lincRNA	
FBgn0265098	CR44203	lincRNA	
FBgn0267310	CR45746	lincRNA	
FBgn0267764	CR46095	lincRNA	
FBgn0267116	CR45556	lincRNA	
FBgn0266634	CR45141	lincRNA	
FBgn0264352	CR43808	lincRNA	
FBgn0261638	CR42721	lincRNA	
FBgn0266780	CR45245	lincRNA	
FBgn0267174	CR45614	lincRNA	
FBgn0267012	CR45456	lincRNA	
FBgn0266043	CR44808	lincRNA	
FBgn0263442	CR43465	lincRNA	
FBgn0267781	CR46112	lincRNA	
FBgn0267555	CR45895	lincRNA	
FBgn0266736	CR45209	lincRNA	
FBgn0265885	CR44674	lincRNA	
FBgn0267029	CR45473	lincRNA	
FBgn0266537	CR45098	lincRNA	
FBgn0266180	CR44886	lincRNA	
FBgn0052657	CR32657	lincRNA	
FBgn0267768	CR46099	lincRNA	
FBgn0264875	CR44066	lincRNA	
FBgn0266322	CR44987	lincRNA	
FBgn0051912	CR31912	lincRNA	
FBgn0264993	CR44144	lincRNA	
FBgn0265053	CR44168	lincRNA	
FBgn0267232	CR45672	lincRNA	
FBgn0065096	snmRNA:359	lincRNA	small non-messenger RNA 359 [Source:FlyBase gene name;Acc:FBgn0065096]
FBgn0265370	CR44311	lincRNA	
FBgn0264826	CR44034	lincRNA	
FBgn0267321	CR45757	lincRNA	
FBgn0266026	CR44791	lincRNA	
FBgn0265896	CR44685	lincRNA	
FBgn0267125	CR45565	lincRNA	
FBgn0017424	CR11538	lincRNA	
FBgn0265827	CR44616	lincRNA	
FBgn0267616	CR45954	lincRNA	
FBgn0266001	CR44775	lincRNA	
FBgn0261636	CR42719	lincRNA	
FBgn0267604	CR45942	lincRNA	
FBgn0265985	CR44764	lincRNA	
FBgn0266806	CR45268	lincRNA	
FBgn0266309	CR44974	lincRNA	
FBgn0267247	CR45687	lincRNA	
FBgn0265550	CR44400	lincRNA	
FBgn0259856	Su(Ste):CR42425	lincRNA	Su(Ste):CR42425 [Source:FlyBase gene name;Acc:FBgn0259856]
FBgn0265951	CR44738	lincRNA	
FBgn0266827	CR45289	lincRNA	
FBgn0266306	CR44971	lincRNA	
FBgn0267301	CR45737	lincRNA	
FBgn0266565	CR45104	lincRNA	
FBgn0267091	CR45535	lincRNA	
FBgn0264982	CR44133	lincRNA	
FBgn0265097	CR44202	lincRNA	
FBgn0267036	CR45480	lincRNA	
FBgn0265748	CR44555	lincRNA	
FBgn0266002	CR44776	lincRNA	
FBgn0267725	CR46058	lincRNA	
FBgn0267745	CR46076	lincRNA	
FBgn0265379	CR44320	lincRNA	
FBgn0267275	CR45711	lincRNA	
FBgn0267135	CR45575	lincRNA	
FBgn0265673	CR44480	lincRNA	
FBgn0264893	CR44084	lincRNA	
FBgn0266096	CR44833	lincRNA	
FBgn0267297	CR45733	lincRNA	
FBgn0267024	CR45468	lincRNA	
FBgn0265956	CR44743	lincRNA	
FBgn0264328	CR43787	lincRNA	
FBgn0267713	CR46046	lincRNA	
FBgn0265839	CR44628	lincRNA	
FBgn0265676	CR44483	lincRNA	
FBgn0267732	CR46063	lincRNA	
FBgn0266653	CR45160	lincRNA	
FBgn0265822	CR44611	lincRNA	
FBgn0266039	CR44804	lincRNA	
FBgn0266981	CR45432	lincRNA	
FBgn0265912	CR44701	lincRNA	
FBgn0265910	CR44699	lincRNA	
FBgn0264835	CR44043	lincRNA	
FBgn0265823	CR44612	lincRNA	
FBgn0267483	CR45833	lincRNA	
FBgn0265918	CR44707	lincRNA	
FBgn0264548	CR43927	lincRNA	
FBgn0263323	CR43404	lincRNA	
FBgn0264505	CR43904	lincRNA	
FBgn0266359	CR45007	lincRNA	
FBgn0267268	CR45704	lincRNA	
FBgn0265447	CR44347	lincRNA	
FBgn0265641	CR44448	lincRNA	
FBgn0264986	CR44137	lincRNA	
FBgn0266620	CR45127	lincRNA	
FBgn0267585	CR45923	lincRNA	
FBgn0267589	CR45927	lincRNA	
FBgn0267170	CR45610	lincRNA	
FBgn0264365	CR43817	lincRNA	
FBgn0264429	CR43847	lincRNA	
FBgn0264445	CR43863	lincRNA	
FBgn0266149	CR44855	lincRNA	
FBgn0266887	CR45348	lincRNA	
FBgn0265712	CR44519	lincRNA	
FBgn0265766	CR44573	lincRNA	
FBgn0264439	CR43857	lincRNA	
FBgn0267073	CR45517	lincRNA	
FBgn0265894	CR44683	lincRNA	
FBgn0266645	CR45152	lincRNA	
FBgn0259841	Su(Ste):CR42410	lincRNA	Su(Ste):CR42410 [Source:FlyBase gene name;Acc:FBgn0259841]
FBgn0266995	CR45446	lincRNA	
FBgn0266685	CR45175	lincRNA	
FBgn0085582	CR41257	lincRNA	
FBgn0264952	CR44121	lincRNA	
FBgn0267620	CR45958	lincRNA	
FBgn0267185	CR45625	lincRNA	
FBgn0267628	CR45966	lincRNA	
FBgn0265908	CR44697	lincRNA	
FBgn0265753	CR44560	lincRNA	
FBgn0266728	CR45201	lincRNA	
FBgn0267775	CR46106	lincRNA	
FBgn0050121	CR30121	lincRNA	
FBgn0266179	CR44885	lincRNA	
FBgn0266237	CR44932	lincRNA	
FBgn0267677	CR46013	lincRNA	
FBgn0265877	CR44666	lincRNA	
FBgn0051840	CR31840	lincRNA	
FBgn0267114	CR45554	lincRNA	
FBgn0264880	CR44071	lincRNA	
FBgn0264873	CR44064	lincRNA	
FBgn0265708	CR44515	lincRNA	
FBgn0264435	CR43853	lincRNA	
FBgn0266535	CR45096	lincRNA	
FBgn0264819	CR44027	lincRNA	
FBgn0053737	snmRNA:430:CR33737	lincRNA	snmRNA:430:CR33737 [Source:FlyBase gene name;Acc:FBgn0053737]
FBgn0266414	CR45054	lincRNA	
FBgn0266980	CR45431	lincRNA	
FBgn0264877	CR44068	lincRNA	
FBgn0267611	CR45949	lincRNA	
FBgn0267205	CR45645	lincRNA	
FBgn0265204	CR44264	lincRNA	
FBgn0265792	CR44581	lincRNA	
FBgn0265980	CR44759	lincRNA	
FBgn0266281	CR44966	lincRNA	
FBgn0266419	CR45059	lincRNA	
FBgn0266979	CR45430	lincRNA	
FBgn0265148	CR44217	lincRNA	
FBgn0267074	CR45518	lincRNA	
FBgn0267440	CR45790	lincRNA	
FBgn0261833	CR42765	lincRNA	
FBgn0263329	CR43410	lincRNA	
FBgn0266675	CR45165	lincRNA	
FBgn0266859	CR45320	lincRNA	
FBgn0267173	CR45613	lincRNA	
FBgn0267213	CR45653	lincRNA	
FBgn0264380	CR43832	lincRNA	
FBgn0263331	CR43412	lincRNA	
FBgn0266383	CR45025	lincRNA	
FBgn0065088	snmRNA:641	lincRNA	small non-messenger RNA 641 [Source:FlyBase gene name;Acc:FBgn0065088]
FBgn0264569	CR43941	lincRNA	
FBgn0262620	CR43144	lincRNA	
FBgn0264539	CR43918	lincRNA	
FBgn0267068	CR45512	lincRNA	
FBgn0264384	CR43836	lincRNA	
FBgn0262967	CR43278	lincRNA	
FBgn0263589	CR43614	lincRNA	
FBgn0267262	CR45698	lincRNA	
FBgn0267145	CR45585	lincRNA	
FBgn0264327	CR43786	lincRNA	
FBgn0266908	CR45368	lincRNA	
FBgn0267005	CR45449	lincRNA	
FBgn0266065	CR44818	lincRNA	
FBgn0265375	CR44316	lincRNA	
FBgn0265682	CR44489	lincRNA	
FBgn0265809	CR44598	lincRNA	
FBgn0265422	CR44334	lincRNA	
FBgn0267743	CR46074	lincRNA	
FBgn0264351	CR43807	lincRNA	
FBgn0265674	CR44481	lincRNA	
FBgn0267221	CR45661	lincRNA	
FBgn0265960	CR44747	lincRNA	
FBgn0266263	CR44958	lincRNA	
FBgn0263498	CR43487	lincRNA	
FBgn0051845	CR31845	lincRNA	
FBgn0267023	CR45467	lincRNA	
FBgn0266703	CR45193	lincRNA	
FBgn0264265	CR43765	lincRNA	
FBgn0264479	CR43887	lincRNA	
FBgn0267313	CR45749	lincRNA	
FBgn0264994	CR44145	lincRNA	
FBgn0266044	CR44809	lincRNA	
FBgn0264261	CR43761	lincRNA	
FBgn0264547	CR43926	lincRNA	
FBgn0267622	CR45960	lincRNA	
FBgn0267458	CR45808	lincRNA	
FBgn0266151	CR44857	lincRNA	
FBgn0263620	CR43629	lincRNA	
FBgn0261632	CR42715	lincRNA	
FBgn0266784	CR45249	lincRNA	
FBgn0266880	CR45341	lincRNA	
FBgn0266915	CR45375	lincRNA	
FBgn0264084	CR43753	lincRNA	
FBgn0267543	CR45883	lincRNA	
FBgn0266048	CR44813	lincRNA	
FBgn0265095	CR44200	lincRNA	
FBgn0263445	CR43468	lincRNA	
FBgn0263844	CR43705	lincRNA	
FBgn0265662	CR44469	lincRNA	
FBgn0264870	CR44061	lincRNA	
FBgn0266735	CR45208	lincRNA	
FBgn0264085	CR43754	lincRNA	
FBgn0264572	CR43944	lincRNA	
FBgn0265653	CR44460	lincRNA	
FBgn0267231	CR45671	lincRNA	
FBgn0267168	CR45608	lincRNA	
FBgn0266701	CR45191	lincRNA	
FBgn0265648	CR44455	lincRNA	
FBgn0267533	CR45873	lincRNA	
FBgn0266199	CR44894	lincRNA	
FBgn0265081	CR44192	lincRNA	
FBgn0265811	CR44600	lincRNA	
FBgn0265365	CR44306	lincRNA	
FBgn0267693	CR46029	lincRNA	
FBgn0052252	CR32252	lincRNA	
FBgn0265997	CR44772	lincRNA	
FBgn0265843	CR44632	lincRNA	
FBgn0265104	CR44206	lincRNA	
FBgn0265452	CR44352	lincRNA	
FBgn0267208	CR45648	lincRNA	
FBgn0264434	CR43852	lincRNA	
FBgn0266943	CR45394	lincRNA	
FBgn0263409	CR43455	lincRNA	
FBgn0264481	CR43889	lincRNA	
FBgn0265941	CR44728	lincRNA	
FBgn0266902	CR45362	lincRNA	
FBgn0263388	CR43440	lincRNA	
FBgn0264501	CR43900	lincRNA	
FBgn0263342	CR43423	lincRNA	
FBgn0083124	Uhg4	lincRNA	Uhg4 [Source:FlyBase gene name;Acc:FBgn0083124]
FBgn0266752	CR45225	lincRNA	
FBgn0265106	CR44208	lincRNA	
FBgn0267565	CR45905	lincRNA	
FBgn0265532	CR44382	lincRNA	
FBgn0267319	CR45755	lincRNA	
FBgn0267621	CR45959	lincRNA	
FBgn0265338	CR44292	lincRNA	
FBgn0265545	CR44395	lincRNA	
FBgn0264394	CR43842	lincRNA	
FBgn0264983	CR44134	lincRNA	
FBgn0267737	CR46068	lincRNA	
FBgn0266969	CR45420	lincRNA	
FBgn0265732	CR44539	lincRNA	
FBgn0265080	CR44191	lincRNA	
FBgn0266731	CR45204	lincRNA	
FBgn0264824	CR44032	lincRNA	
FBgn0263441	CR43464	lincRNA	
FBgn0265707	CR44514	lincRNA	
FBgn0267194	CR45634	lincRNA	
FBgn0265721	CR44528	lincRNA	
FBgn0265303	CR44276	lincRNA	
FBgn0267495	CR45185	lincRNA	
FBgn0265828	CR44617	lincRNA	
FBgn0265339	CR44293	lincRNA	
FBgn0266812	CR45274	lincRNA	
FBgn0262025	CR42836	lincRNA	
FBgn0266790	CR45255	lincRNA	
FBgn0267753	CR46084	lincRNA	
FBgn0267126	CR45566	lincRNA	
FBgn0264945	CR44114	lincRNA	
FBgn0267154	CR45594	lincRNA	
FBgn0052652	CR32652	lincRNA	
FBgn0265421	CR44333	lincRNA	
FBgn0263340	CR43421	lincRNA	
FBgn0265051	CR44166	lincRNA	
FBgn0267075	CR45519	lincRNA	
FBgn0266216	CR44911	lincRNA	
FBgn0265176	CR44241	lincRNA	
FBgn0266883	CR45344	lincRNA	
FBgn0267180	CR45620	lincRNA	
FBgn0267271	CR45707	lincRNA	
FBgn0265077	CR44188	lincRNA	
FBgn0263992	CR43735	lincRNA	
FBgn0267639	CR45977	lincRNA	
FBgn0265366	CR44307	lincRNA	
FBgn0266247	CR44942	lincRNA	
FBgn0265681	CR44488	lincRNA	
FBgn0267548	CR45888	lincRNA	
FBgn0265730	CR44537	lincRNA	
FBgn0266117	CR44843	lincRNA	
FBgn0262943	CR43262	lincRNA	
FBgn0265727	CR44534	lincRNA	
FBgn0267239	CR45679	lincRNA	
FBgn0267634	CR45972	lincRNA	
FBgn0267136	CR45576	lincRNA	
FBgn0266311	CR44976	lincRNA	
FBgn0264831	CR44039	lincRNA	
FBgn0267667	CR46005	lincRNA	
FBgn0266394	CR45034	lincRNA	
FBgn0264371	CR43823	lincRNA	
FBgn0267276	CR45712	lincRNA	
FBgn0267615	CR45953	lincRNA	
FBgn0267771	CR46102	lincRNA	
FBgn0267157	CR45597	lincRNA	
FBgn0267243	CR45683	lincRNA	
FBgn0265305	CR44278	lincRNA	
FBgn0267058	CR45502	lincRNA	
FBgn0264616	CR43956	lincRNA	
FBgn0264500	CR43899	lincRNA	
FBgn0053728	snmRNA:430:CR33728	lincRNA	snmRNA:430:CR33728 [Source:FlyBase gene name;Acc:FBgn0053728]
FBgn0267159	CR45599	lincRNA	
FBgn0266824	CR45286	lincRNA	
FBgn0262828	CR43199	lincRNA	
FBgn0265787	CR44576	lincRNA	
FBgn0262995	CR43303	lincRNA	
FBgn0267183	CR45623	lincRNA	
FBgn0267525	CR45865	lincRNA	
FBgn0266034	CR44799	lincRNA	
FBgn0265851	CR44640	lincRNA	
FBgn0266224	CR44919	lincRNA	
FBgn0266925	CR45376	lincRNA	
FBgn0267469	CR45819	lincRNA	
FBgn0266008	CR44781	lincRNA	
FBgn0265901	CR44690	lincRNA	
FBgn0265829	CR44618	lincRNA	
FBgn0266850	CR45311	lincRNA	
FBgn0266990	CR45441	lincRNA	
FBgn0265044	CR44161	lincRNA	
FBgn0266162	CR44868	lincRNA	
FBgn0263452	CR43475	lincRNA	
FBgn0265593	CR44420	lincRNA	
FBgn0052224	CR32224	lincRNA	
FBgn0265105	CR44207	lincRNA	
FBgn0266878	CR45339	lincRNA	
FBgn0267653	CR45991	lincRNA	
FBgn0266738	CR45211	lincRNA	
FBgn0263090	CR43358	lincRNA	
FBgn0020556	bxd	lincRNA	bithoraxoid [Source:FlyBase gene name;Acc:FBgn0020556]
FBgn0267304	CR45740	lincRNA	
FBgn0267779	CR46110	lincRNA	
FBgn0267683	CR46019	lincRNA	
FBgn0264391	CR43839	lincRNA	
FBgn0265923	CR44712	lincRNA	
FBgn0265671	CR44478	lincRNA	
FBgn0265933	CR44722	lincRNA	
FBgn0267557	CR45897	lincRNA	
FBgn0265966	CR44753	lincRNA	
FBgn0266944	CR45395	lincRNA	
FBgn0266412	CR45052	lincRNA	
FBgn0058053	CR40053	lincRNA	
FBgn0262972	CR43283	lincRNA	
FBgn0265107	CR44209	lincRNA	
FBgn0265875	CR44664	lincRNA	
FBgn0266930	CR45381	lincRNA	
FBgn0267572	CR45912	lincRNA	
FBgn0266196	CR44891	lincRNA	
FBgn0264553	CR43932	lincRNA	
FBgn0264713	CR43981	lincRNA	
FBgn0266688	CR45178	lincRNA	
FBgn0266702	CR45192	lincRNA	
FBgn0266994	CR45445	lincRNA	
FBgn0267711	CR46044	lincRNA	
FBgn0267527	CR45867	lincRNA	
FBgn0266305	CR44970	lincRNA	
FBgn0085812	CR41601	lincRNA	
FBgn0266686	CR45176	lincRNA	
FBgn0264996	CR44147	lincRNA	
FBgn0263624	CR43633	lincRNA	
FBgn0267582	CR45922	lincRNA	
FBgn0262722	CR43166	lincRNA	
FBgn0266066	CR44819	lincRNA	
FBgn0266929	CR45380	lincRNA	
FBgn0267143	CR45583	lincRNA	
FBgn0263506	CR43495	lincRNA	
FBgn0267448	CR45798	lincRNA	
FBgn0265076	CR44187	lincRNA	
FBgn0264939	CR44108	lincRNA	
FBgn0264997	CR44148	lincRNA	
FBgn0267588	CR45926	lincRNA	
FBgn0264916	CR44107	lincRNA	
FBgn0265348	CR44302	lincRNA	
FBgn0266815	CR45277	lincRNA	
FBgn0267311	CR45747	lincRNA	
FBgn0053987	CR33987	lincRNA	
FBgn0266697	CR45187	lincRNA	
FBgn0266622	CR45129	lincRNA	
FBgn0259845	Su(Ste):CR42414	lincRNA	Su(Ste):CR42414 [Source:FlyBase gene name;Acc:FBgn0259845]
FBgn0266317	CR44982	lincRNA	
FBgn0266204	CR44899	lincRNA	
FBgn0265255	CR44269	lincRNA	
FBgn0261927	CR42794	lincRNA	
FBgn0264825	CR44033	lincRNA	
FBgn0266798	CR45260	lincRNA	
FBgn0267057	CR45501	lincRNA	
FBgn0031778	CR9162	lincRNA	
FBgn0267716	CR46049	lincRNA	
FBgn0265993	CR44768	lincRNA	
FBgn0267688	CR46024	lincRNA	
FBgn0266869	CR45330	lincRNA	
FBgn0020546	iab-4	lincRNA	iab-4 [Source:FlyBase gene name;Acc:FBgn0020546]
FBgn0053734	snmRNA:430:CR33734	lincRNA	snmRNA:430:CR33734 [Source:FlyBase gene name;Acc:FBgn0053734]
FBgn0045800	Uhg1	lincRNA	U snoRNA host gene 1 [Source:FlyBase gene name;Acc:FBgn0045800]
FBgn0265096	CR44201	lincRNA	
FBgn0062961	pncr016:2R	lincRNA	putative noncoding RNA 016:2R [Source:FlyBase gene name;Acc:FBgn0062961]
FBgn0264872	CR44063	lincRNA	
FBgn0265061	CR44172	lincRNA	
FBgn0267153	CR45593	lincRNA	
FBgn0267556	CR45896	lincRNA	
FBgn0267701	CR46034	lincRNA	
FBgn0052194	CR32194	lincRNA	
FBgn0267472	CR45822	lincRNA	
FBgn0266942	CR45393	lincRNA	
FBgn0265716	CR44523	lincRNA	
FBgn0267156	CR45596	lincRNA	
FBgn0267200	CR45640	lincRNA	
FBgn0266357	CR45005	lincRNA	
FBgn0264482	CR43890	lincRNA	
FBgn0053735	snmRNA:430:CR33735	lincRNA	snmRNA:430:CR33735 [Source:FlyBase gene name;Acc:FBgn0053735]
FBgn0267676	CR46012	lincRNA	
FBgn0265949	CR44736	lincRNA	
FBgn0265318	CR44291	lincRNA	
FBgn0266632	CR45139	lincRNA	
FBgn0263344	CR43425	lincRNA	
FBgn0264676	CR43961	lincRNA	
FBgn0267296	CR45732	lincRNA	
FBgn0266830	CR45292	lincRNA	
FBgn0265655	CR44462	lincRNA	
FBgn0267721	CR46054	lincRNA	
FBgn0264841	CR44049	lincRNA	
FBgn0265803	CR44592	lincRNA	
FBgn0265755	CR44562	lincRNA	
FBgn0263872	CR43719	lincRNA	
FBgn0259837	Su(Ste):CR42406	lincRNA	Su(Ste):CR42406 [Source:FlyBase gene name;Acc:FBgn0259837]
FBgn0265907	CR44696	lincRNA	
FBgn0264337	CR43793	lincRNA	
FBgn0263622	CR43631	lincRNA	
FBgn0261924	CR42791	lincRNA	
FBgn0265862	CR44651	lincRNA	
FBgn0267198	CR45638	lincRNA	
FBgn0263626	CR43635	lincRNA	
FBgn0266349	CR44998	lincRNA	
FBgn0265706	CR44513	lincRNA	
FBgn0266248	CR44943	lincRNA	
FBgn0266397	CR45037	lincRNA	
FBgn0267312	CR45748	lincRNA	
FBgn0267193	CR45633	lincRNA	
FBgn0262353	CR43051	lincRNA	
FBgn0267141	CR45581	lincRNA	
FBgn0266700	CR45190	lincRNA	
FBgn0266378	CR45020	lincRNA	
FBgn0266041	CR44806	lincRNA	
FBgn0267037	CR45481	lincRNA	
FBgn0267712	CR46045	lincRNA	
FBgn0266321	CR44986	lincRNA	
FBgn0267191	CR45631	lincRNA	
FBgn0266791	CR45256	lincRNA	
FBgn0266893	CR45353	lincRNA	
FBgn0053743	snmRNA:430:CR33743	lincRNA	snmRNA:430:CR33743 [Source:FlyBase gene name;Acc:FBgn0053743]
FBgn0053733	snmRNA:430:CR33733	lincRNA	snmRNA:430:CR33733 [Source:FlyBase gene name;Acc:FBgn0053733]
FBgn0265982	CR44761	lincRNA	
FBgn0264827	CR44035	lincRNA	
FBgn0263586	CR43611	lincRNA	
FBgn0266734	CR45207	lincRNA	
FBgn0267785	CR46116	lincRNA	
FBgn0265470	CR44363	lincRNA	
FBgn0266643	CR45150	lincRNA	
FBgn0265946	CR44733	lincRNA	
FBgn0267748	CR46079	lincRNA	
FBgn0263130	CR43372	lincRNA	
FBgn0267097	CR45537	lincRNA	
FBgn0266763	CR45228	lincRNA	
FBgn0263411	CR43457	lincRNA	
FBgn0267545	CR45885	lincRNA	
FBgn0265765	CR44572	lincRNA	
FBgn0266733	CR45206	lincRNA	
FBgn0267724	CR46057	lincRNA	
FBgn0265143	CR44212	lincRNA	
FBgn0264885	CR44076	lincRNA	
FBgn0265679	CR44486	lincRNA	
FBgn0262107	CR42860	lincRNA	
FBgn0263325	CR43406	lincRNA	
FBgn0264896	CR44087	lincRNA	
FBgn0264338	CR43794	lincRNA	
FBgn0267686	CR46022	lincRNA	
FBgn0266307	CR44972	lincRNA	
FBgn0265720	CR44527	lincRNA	
FBgn0266315	CR44980	lincRNA	
FBgn0265642	CR44449	lincRNA	
FBgn0265075	CR44186	lincRNA	
FBgn0265964	CR44751	lincRNA	
FBgn0265070	CR44181	lincRNA	
FBgn0046696	RNaseP:RNA	lincRNA	Ribonuclease P RNA [Source:FlyBase gene name;Acc:FBgn0046696]
